8140	22	112
8140	26	57
8160	70	59
8160	74	61
8160	87	90
8160	22	112
8180	70	59
8180	26	57
8180	83	16
8180	22	112
8200	70	59
8200	26	57
8220	70	59
8220	26	36
8220	98	57
8240	70	59
8240	74	108
8240	74	61
8240	87	57
8240	87	91
8240	108	61
8240	26	36
8260	70	59
8260	87	99
8260	90	108
8280	70	59
8280	92	34
8280	108	36
8300	41	63
8320	108	113
8320	41	63
8340	26	108
8340	33	82
8340	41	63
8360	26	108
8360	26	46
8380	108	46
8400	70	59
8400	108	46
8420	70	59
8420	79	43
8440	40	106
8460	19	61
8460	46	61
8480	87	45
8480	19	108
8480	19	61
8480	108	61
8480	41	63
8500	87	45
8500	19	108
8500	19	61
8500	107	97
8520	84	26
8540	79	43
8540	80	92
8540	19	108
8540	19	61
8540	26	53
8560	108	61
8560	26	53
8580	79	43
8580	19	61
8580	26	53
8580	108	61
8600	79	43
8600	108	61
8600	26	53
8620	79	43
8620	12	87
8620	108	61
8640	108	61
8640	53	54
8660	80	92
8660	19	108
8660	108	61
8660	25	97
8660	41	63
8680	77	26
8680	19	108
8680	25	97
8680	33	108
8680	108	41
8680	108	61
8700	77	26
8700	80	92
8720	77	26
8720	80	92
8720	87	104
8720	41	63
8720	104	112
8740	3	9
8740	77	26
8740	80	92
8760	70	59
8760	9	87
8760	87	33
8760	41	63
8780	70	59
8780	9	87
8780	77	26
8780	104	108
8800	3	87
8800	74	25
8800	9	87
8800	77	26
8800	26	52
8800	54	112
8820	79	12
8820	74	25
8820	9	87
8820	80	102
8820	13	52
8820	16	25
8840	6	41
8840	9	87
8840	13	52
8840	80	92
8840	16	90
8840	25	41
8840	26	52
8860	57	111
8860	3	9
8860	13	52
8860	12	104
8860	87	9
8860	87	54
8860	26	52
8860	111	54
8880	80	102
8880	87	54
8880	26	52
8880	105	52
8880	41	63
8900	26	105
8900	19	61
8900	105	52
8920	87	57
8920	19	61
8920	26	52
8940	57	87
8960	75	26
8960	13	87
8960	87	52
8980	9	52
8980	87	52
8980	108	52
9000	87	52
9000	90	107
9000	52	112
9020	13	99
9020	87	52
9020	90	107
9020	108	52
9040	70	77
9040	77	34
9040	87	52
9040	90	107
9060	87	52
9060	90	107
9080	77	34
9080	90	108
9080	90	107
9100	90	108
9100	90	107
9120	90	108
9120	90	107
9140	26	58
9140	90	108
9140	90	107
9160	111	40
9180	90	107
9180	26	108
9200	13	99
9200	13	112
9200	87	52
9200	106	58
9200	26	108
9200	99	112
9220	13	99
9220	107	108
9220	107	109
9220	26	108
9220	26	109
9240	84	87
9240	106	58
9240	26	108
9260	84	52
9260	87	52
9260	108	35
9280	74	100
9280	35	108
9300	26	109
9300	84	52
9300	109	108
9300	108	35
9320	26	109
9340	26	109
9360	87	61
9360	26	109
9380	87	61
9400	75	80
9400	87	61
9400	26	109
9420	87	61
9420	109	103
9440	26	109
9440	26	103
9440	26	101
9440	109	101
9460	91	61
9460	26	109
9460	26	103
9460	26	101
9460	109	103
9480	109	103
9540	91	61
9540	109	103
9640	88	26
9660	87	101
9660	88	26
9660	108	82
9680	82	108
9680	88	26
9700	82	108
9700	87	103
9720	3	9
9720	103	82
9740	3	9
9780	87	88
9780	108	26
9800	87	101
9800	26	108
9820	87	61
9840	87	61
9860	87	26
9860	87	61
9880	87	61
9900	87	61
9920	87	61
9940	87	61
9960	87	61
9980	90	82
10040	108	61
10060	80	82
10060	61	108
10080	90	99
10080	108	61
10100	80	82
10100	90	99
10100	108	61
10120	90	99
10120	26	109
10140	75	61
10140	82	87
10140	90	99
10160	82	87
10160	87	108
10160	90	99
10180	90	99
10200	75	61
10200	82	87
10220	3	9
10220	90	108
10240	3	9
10240	80	82
10240	82	87
10260	3	9
10260	24	108
10260	24	85
10280	87	24
10300	82	87
10320	82	87
10340	12	104
10340	87	82
10360	12	104
10360	61	108
10520	3	9
10520	75	61
10520	75	91
10540	3	9
10540	75	61
10540	75	91
10540	24	111
10560	3	9
10580	3	9
10580	32	108
10600	108	32
10760	26	60
10820	75	61
10860	75	61
10880	75	61
11040	111	53
11060	89	104
11120	108	53
11160	91	61
11180	91	61
11180	109	27
11200	61	91
11200	109	27
11260	85	24
11320	82	87
11340	82	87
11340	99	112
11360	3	9
11380	3	9
11400	3	9
11400	91	61
11440	3	9
11460	75	61
11480	3	9
11500	3	9
11520	3	9
11560	3	9
11560	82	87
11580	82	87
11600	57	61
11680	82	87
11700	82	87
11720	82	87
11740	82	87
11820	91	27
11880	75	61
11900	70	36
11900	12	104
11900	75	61
11900	79	90
11900	79	112
11900	90	104
11900	90	106
11900	90	30
11900	106	112
11900	30	112
11900	36	95
11900	36	59
11900	104	82
11920	12	59
11920	90	104
11920	90	30
11920	106	112
11920	109	108
11920	101	59
11920	102	45
11920	104	30
11920	112	58
11940	12	30
11940	113	87
11940	79	45
11940	87	101
11940	87	54
11940	90	104
11940	36	112
11940	106	27
11960	77	112
11960	90	95
11960	30	59
11960	95	103
11980	77	112
11980	90	104
11980	104	30
11980	59	30
12000	70	59
12000	89	103
12000	90	104
12000	108	26
12000	95	103
12000	30	59
12020	70	59
12020	77	87
12020	82	101
12020	87	30
12020	90	104
12020	24	101
12020	104	45
12020	104	54
12020	45	54
12040	87	36
12040	87	45
12040	87	112
12040	90	104
12040	90	53
12040	90	54
12040	91	27
12040	24	101
12040	104	53
12040	53	54
12100	85	105
12120	85	105
12120	91	27
12120	39	65
12160	85	82
12300	25	97
12340	8	100
12340	9	26
12360	8	100
12440	3	9
12440	39	65
12640	3	9
12660	3	9
12680	3	9
12700	3	9
12720	3	9
12740	3	9
12880	53	54
12900	53	54
12920	53	54
12940	53	54
12960	53	54
12980	53	54
13020	53	54
13060	109	49
13080	109	49
13140	90	104
13320	108	52
13340	108	52
13360	108	52
13380	108	61
13380	109	47
13420	108	61
13440	53	54
13460	26	108
13480	26	108
13480	109	47
13500	25	97
13520	15	25
13540	88	97
13540	88	39
13540	22	41
13540	22	43
13540	25	62
13540	97	39
13560	88	97
13580	41	52
13580	88	39
13580	25	32
13580	108	52
13600	88	39
13600	25	32
13600	52	41
13600	52	62
13640	74	98
13640	7	98
13640	7	25
13640	7	43
13640	7	88
13640	88	39
13640	40	65
13680	40	108
13680	7	61
13680	7	23
13680	108	41
13700	7	61
13700	22	108
13720	7	61
13720	88	39
13740	7	61
13740	22	108
13760	7	61
13760	88	39
13760	89	95
13760	108	109
13780	12	80
13780	7	61
13780	79	104
13780	87	36
13780	87	104
13780	87	58
13780	89	95
13780	24	113
13780	108	109
13780	34	112
13780	105	113
13800	69	80
13800	7	61
13800	87	58
13800	89	95
13800	106	112
13800	108	109
13820	70	59
13820	7	61
13820	87	58
13820	24	113
13820	50	36
13820	105	113
13840	7	61
13860	70	59
13860	7	61
13860	77	87
13860	26	108
13860	89	95
13880	7	61
13880	77	80
13880	26	108
13880	104	45
13900	7	61
13900	7	106
13900	22	112
13900	113	101
13920	7	61
13920	7	106
13920	22	112
13920	106	61
13920	101	113
13920	36	95
13920	53	54
13940	79	39
13940	7	61
13940	7	106
13960	16	30
13960	26	108
13960	112	58
13980	22	104
13980	101	113
14000	7	61
14000	101	113
14000	104	105
14000	108	52
14020	70	7
14020	7	61
14020	80	87
14020	101	113
14040	7	61
14040	106	52
14040	101	113
14040	52	63
14060	6	39
14060	7	61
14060	87	108
14080	7	65
14080	7	61
14080	22	104
14080	90	53
14080	26	108
14080	26	41
14080	101	113
14080	108	52
14100	70	59
14100	7	61
14100	7	33
14100	7	87
14100	26	108
14100	104	112
14100	41	52
14100	50	54
14120	7	61
14120	7	87
14120	108	104
14140	7	61
14140	7	87
14140	104	112
14160	7	61
14160	7	87
14160	22	108
14160	22	104
14160	90	111
14160	108	26
14160	108	104
14160	98	100
14160	104	112
14160	113	101
14180	7	87
14180	98	100
14180	108	26
14200	6	7
14200	7	108
14200	7	87
14200	7	90
14200	22	104
14200	22	111
14200	90	53
14200	108	30
14200	104	112
14200	41	52
14200	52	63
14220	7	100
14220	7	90
14220	7	30
14220	7	95
14220	7	87
14220	77	108
14220	22	104
14220	22	112
14220	109	113
14220	52	41
14240	7	77
14240	7	87
14240	7	30
14240	7	54
14240	87	108
14240	22	104
14240	109	113
14260	70	15
14260	12	65
14260	7	77
14260	87	108
14260	22	104
14260	92	45
14260	109	113
14260	52	41
14280	57	12
14280	7	54
14280	24	101
14280	25	104
14280	32	104
14280	52	63
14300	15	104
14300	82	34
14300	87	61
14300	25	97
14300	25	104
14300	109	113
14300	109	50
14300	32	104
14300	52	41
14320	82	34
14320	22	66
14320	25	104
14320	26	111
14320	109	113
14320	109	50
14340	70	59
14340	15	25
14340	90	65
14340	25	97
14340	25	104
14360	74	25
14360	74	104
14360	22	66
14360	90	65
14360	25	97
14360	25	104
14360	25	32
14360	26	111
14380	91	24
14380	90	65
14380	25	97
14380	25	104
14380	106	58
14400	7	87
14400	82	34
14400	22	112
14400	90	65
14400	26	111
14420	7	113
14420	7	87
14420	15	25
14420	87	113
14420	22	52
14420	90	65
14420	25	97
14420	108	61
14420	32	104
14420	111	26
14440	7	87
14440	15	25
14440	87	113
14440	90	65
14440	90	54
14460	90	65
14460	90	54
14460	26	111
14460	32	104
14480	79	25
14480	7	87
14480	87	113
14480	88	39
14480	25	97
14480	106	27
14480	26	111
14480	108	61
14500	7	113
14500	87	113
14500	22	58
14500	90	53
14500	25	97
14500	32	104
14500	111	26
14520	7	113
14520	87	113
14520	90	54
14520	32	104
14520	104	41
14520	111	26
14520	112	58
14520	52	41
14540	87	113
14540	26	111
14540	32	104
14560	87	113
14560	90	53
14560	32	104
14560	108	61
14580	87	113
14580	88	15
14580	90	54
14580	108	61
14580	97	35
14580	110	100
14580	32	104
14600	7	87
14600	13	104
14600	13	87
14600	84	87
14600	87	113
14600	88	15
14600	22	27
14600	90	53
14600	26	111
14600	32	104
14620	7	13
14620	84	87
14620	87	113
14620	90	54
14620	106	58
14620	32	104
14620	52	41
14640	69	14
14640	15	88
14640	87	113
14640	26	111
14640	32	104
14640	52	41
14640	52	63
14640	41	63
14660	7	87
14660	13	87
14660	87	113
14660	87	84
14660	22	27
14660	92	43
14660	32	104
14660	52	41
14660	53	54
14680	7	113
14680	7	87
14680	13	87
14680	15	88
14680	87	113
14680	26	111
14680	31	63
14680	52	63
14680	53	54
14700	74	62
14700	7	84
14700	84	87
14700	97	39
14700	100	110
14700	31	52
14700	52	63
14720	74	62
14720	84	87
14720	88	97
14720	98	100
14720	110	100
14720	108	104
14720	31	52
14720	39	97
14740	13	99
14740	84	87
14740	108	111
14740	43	30
14760	57	30
14760	13	99
14760	22	104
14760	106	27
14760	52	63
14780	13	99
14780	22	27
14780	90	54
14780	24	95
14780	106	112
14780	27	30
14800	22	27
14800	106	112
14800	52	41
14820	22	27
14820	111	26
14840	69	113
14840	22	27
14840	112	58
14860	7	83
14860	7	87
14860	22	27
14880	7	87
14900	7	24
14900	7	87
14900	22	27
14900	26	111
14920	69	113
14920	7	106
14920	83	26
14920	87	58
14920	41	52
14920	22	106
14920	22	112
14920	101	66
14940	87	58
14960	7	13
14960	7	61
14980	7	104
14980	22	112
15000	22	106
15040	87	58
15060	84	99
15080	13	87
15080	87	111
15100	13	87
15100	84	26
15120	84	26
15160	13	87
15160	84	26
15160	87	58
15180	13	87
15180	84	26
15180	84	108
15180	87	104
15180	87	58
15200	13	87
15200	108	84
15220	84	108
15220	87	58
15240	80	89
15240	13	87
15240	13	58
15240	87	58
15260	80	89
15260	13	58
15260	87	58
15260	22	112
15260	26	84
15280	13	87
15280	84	108
15280	22	112
15300	87	84
15300	22	112
15300	26	108
15300	52	41
15320	13	58
15320	87	58
15340	7	83
15340	7	30
15340	87	58
15340	104	53
15360	7	108
15360	7	26
15360	87	58
15380	7	26
15400	7	26
15400	7	108
15400	22	112
15420	7	108
15420	22	112
15440	7	108
15440	7	91
15440	91	108
15460	7	108
15460	7	91
15460	84	58
15460	87	58
15480	7	108
15480	7	91
15500	7	108
15500	7	61
15500	7	91
15500	91	108
15520	7	108
15520	7	26
15520	7	61
15520	7	91
15520	91	108
15540	7	26
15540	7	108
15540	7	91
15540	91	108
15560	61	108
15580	108	61
15600	87	58
15600	91	108
15620	108	61
15640	74	25
15640	87	58
15640	108	61
15660	87	58
15700	52	41
15700	52	63
15720	7	40
15720	91	108
15720	108	61
15720	52	41
15720	41	63
15740	7	87
15740	91	108
15740	108	61
15740	108	19
15760	7	13
15760	19	108
15780	22	112
15780	108	19
15800	7	31
15800	7	108
15800	22	112
15800	108	19
15820	7	58
15820	87	58
15820	95	103
15820	108	19
15840	7	108
15840	7	61
15840	7	91
15840	13	58
15840	108	19
15860	7	108
15860	7	91
15860	91	108
15860	108	19
15880	7	108
15880	7	91
15880	91	108
15880	108	19
15900	7	108
15900	7	91
15900	13	61
15900	91	108
15900	108	19
15920	7	108
15920	7	19
15920	13	61
15920	87	58
15920	108	19
15940	7	108
15940	7	19
15940	108	19
15960	7	108
15960	7	19
15960	108	19
15980	7	108
15980	7	19
15980	87	61
15980	108	19
16000	7	108
16000	7	19
16000	13	91
16000	22	112
16000	108	19
16020	7	108
16020	7	19
16020	22	112
16020	108	19
16040	7	108
16040	7	49
16040	7	19
16040	108	19
16060	70	59
16060	7	108
16060	7	49
16060	7	19
16060	108	19
16080	7	108
16080	7	49
16080	7	19
16080	77	112
16080	26	63
16080	108	49
16080	108	19
16100	7	108
16100	7	19
16100	108	49
16100	108	19
16120	7	108
16120	7	19
16120	108	19
16140	7	108
16140	7	19
16140	7	49
16140	7	63
16140	19	108
16140	108	49
16160	7	108
16160	7	19
16160	7	63
16160	108	19
16180	7	108
16180	7	63
16180	77	112
16200	63	7
16200	7	108
16200	7	26
16200	7	19
16200	7	49
16200	19	108
16200	108	49
16220	7	108
16220	7	19
16220	108	49
16220	108	19
16240	7	108
16240	7	26
16240	7	19
16240	7	63
16240	26	63
16240	108	19
16260	7	108
16260	7	19
16260	108	19
16260	108	63
16280	7	108
16280	7	63
16280	7	19
16280	108	19
16300	7	108
16300	7	19
16300	7	63
16300	19	108
16320	7	108
16320	7	63
16320	7	19
16320	19	108
16340	7	108
16340	7	19
16340	108	19
16360	7	108
16360	7	19
16360	108	19
16380	7	108
16380	7	19
16380	7	63
16380	19	108
16400	7	108
16400	7	19
16400	108	19
16420	7	108
16420	7	19
16420	19	108
16440	7	108
16440	7	19
16440	108	19
16460	7	108
16460	7	19
16460	108	19
16480	108	19
16500	7	108
16500	7	19
16500	108	19
16520	7	108
16520	7	19
16520	19	108
16540	7	108
16540	7	19
16540	108	19
16560	7	108
16560	108	49
16560	108	19
16580	7	108
16580	7	49
16580	7	19
16580	108	49
16580	108	19
16600	7	108
16600	7	19
16600	19	108
16620	7	108
16620	7	19
16620	108	49
16620	108	19
16640	7	61
16640	108	49
16660	22	112
16660	108	49
16680	7	61
16700	7	61
16720	7	61
16760	7	61
16760	108	30
16780	7	61
16920	26	63
16940	26	61
16980	26	63
17080	26	61
17180	7	61
17240	70	59
17300	7	61
17360	13	91
17460	7	49
17600	7	31
17620	26	63
17640	63	26
17640	25	62
17660	25	62
17660	26	63
17680	26	63
17720	26	49
17760	7	31
17780	101	66
17800	74	107
17840	26	49
17900	7	61
17940	7	61
17960	7	61
17980	59	102
18000	109	50
18020	26	49
18040	7	61
18080	82	61
18260	26	49
18300	7	61
18300	26	49
18340	7	61
18380	7	61
18400	7	61
18400	26	18
18400	18	63
18420	7	61
18420	26	18
18440	7	61
18440	26	18
18440	18	63
18460	7	61
18460	7	87
18460	26	18
18460	49	63
18460	18	63
18480	7	61
18480	87	18
18480	26	49
18480	49	63
18480	18	63
18500	7	61
18500	87	18
18500	26	49
18520	7	61
18520	18	87
18540	7	61
18540	87	18
18560	7	61
18580	7	61
18580	18	87
18600	7	61
18620	7	61
18640	7	61
18660	26	49
18680	7	61
18720	7	61
18760	7	61
18760	7	18
18760	18	61
18780	7	61
18780	7	18
18800	7	61
18820	7	61
18820	7	58
18820	18	58
18840	7	58
18880	7	61
18900	7	61
18900	106	27
18920	7	31
18920	7	61
18920	105	113
18940	7	61
18940	92	101
18940	105	113
18960	7	61
18960	24	109
18960	105	113
18960	26	49
18980	12	36
18980	7	31
18980	7	61
18980	89	112
18980	24	109
19000	7	31
19000	7	61
19000	12	66
19000	39	110
19020	7	31
19020	7	113
19020	7	61
19040	7	61
19040	77	109
19040	91	106
19040	106	112
19040	113	58
19060	7	61
19060	77	109
19060	91	106
